ClientIP,URL,TimeStamp,IsUrlBlocked
127.0.0.1,http://adit.ac.in/assets/images/slider/rank1.jpeg,2023-11-03 01:34:52.418716,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/rajeev.jpg,2023-11-03 01:34:52.565169,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/kuber.jpg,2023-11-03 01:34:52.623303,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/exibishion.jpg,2023-11-03 01:34:52.698918,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/nagrajan.jpg,2023-11-03 01:34:52.704898,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/haider.jpg,2023-11-03 01:34:52.745655,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p14.jpeg,2023-11-03 01:34:52.896014,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p12.jpeg,2023-11-03 01:34:52.905777,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p11.jpeg,2023-11-03 01:34:52.993357,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p5.jpg,2023-11-03 01:34:53.253517,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p4.jpg,2023-11-03 01:34:53.259527,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p3.jpg,2023-11-03 01:34:53.350953,False
127.0.0.1,http://adit.ac.in/assets/images/news/14102023.jpeg,2023-11-03 01:34:53.351190,False
127.0.0.1,http://adit.ac.in/assets/images/news/23092023.jpg,2023-11-03 01:34:53.541881,False
127.0.0.1,http://adit.ac.in/assets/images/news/devangmehta23.jpg,2023-11-03 01:34:53.559831,False
127.0.0.1,http://adit.ac.in/assets/images/news/turnament23.jpg,2023-11-03 01:34:53.553848,False
127.0.0.1,http://adit.ac.in/assets/images/news/placement1.jpg,2023-11-03 01:34:53.550857,False
127.0.0.1,http://adit.ac.in/assets/images/cvmlogovideo.png,2023-11-03 01:34:53.570417,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial5.jpg,2023-11-03 01:34:53.807284,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial4.jpg,2023-11-03 01:34:53.811278,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial1.jpg,2023-11-03 01:34:53.945598,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial3.jpg,2023-11-03 01:34:54.034801,False
127.0.0.1,http://adit.ac.in/assets/images/playbtn.png,2023-11-03 01:34:54.038792,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial2.jpg,2023-11-03 01:34:54.014861,False
127.0.0.1,http://adit.ac.in/assets/images/back/blue.jpg,2023-11-03 01:34:54.042780,False
127.0.0.1,http://adit.ac.in/assets/images/adit.png,2023-11-03 01:34:54.293474,False
127.0.0.1,http://adit.ac.in/assets/js/swiper.min.js.map,2023-11-03 01:35:02.929557,False
127.0.0.1,http://adit.ac.in/,2023-11-03 01:35:06.096753,False
127.0.0.1,http://adit.ac.in/assets/css/swiper.min.css,2023-11-03 01:35:07.143105,False
127.0.0.1,http://adit.ac.in/assets/css/style.css,2023-11-03 01:35:07.133131,False
127.0.0.1,http://adit.ac.in/assets/css/section.css,2023-11-03 01:35:07.135125,False
127.0.0.1,http://adit.ac.in/assets/css/image_grid.css,2023-11-03 01:35:07.147093,False
127.0.0.1,http://adit.ac.in/assets/css/calander.css,2023-11-03 01:35:07.138117,False
127.0.0.1,http://adit.ac.in/assets/css/department.css,2023-11-03 01:35:07.571499,False
127.0.0.1,http://adit.ac.in/assets/css/testimonial.css,2023-11-03 01:35:07.565515,False
127.0.0.1,http://adit.ac.in/assets/css/font-awesome.min.css,2023-11-03 01:35:07.558535,False
127.0.0.1,http://adit.ac.in/assets/css/responsive.css,2023-11-03 01:35:07.569505,False
127.0.0.1,http://adit.ac.in/assets/css/ribbion.css,2023-11-03 01:35:07.585315,False
127.0.0.1,http://adit.ac.in/assets/css/faculty.css,2023-11-03 01:35:07.566513,False
127.0.0.1,http://adit.ac.in/assets/css/footer.css,2023-11-03 01:35:07.736418,False
127.0.0.1,http://adit.ac.in/assets/css/popup.css,2023-11-03 01:35:07.759779,False
127.0.0.1,http://adit.ac.in/assets/js/swiper.min.js,2023-11-03 01:35:07.764766,False
127.0.0.1,http://adit.ac.in/assets/css/menu1.css,2023-11-03 01:35:07.755789,False
127.0.0.1,http://adit.ac.in/assets/js/cities.js,2023-11-03 01:35:07.765763,False
127.0.0.1,http://adit.ac.in/assets/images/mobile_logo.png,2023-11-03 01:35:07.844877,False
127.0.0.1,http://adit.ac.in/assets/images/logo3_new.png,2023-11-03 01:35:08.005107,False
127.0.0.1,http://adit.ac.in/assets/fonts/icomoon/icomoon.ttf?6iuir,2023-11-03 01:35:08.221953,False
127.0.0.1,http://adit.ac.in/assets/images/webinar.png,2023-11-03 01:35:08.172034,False
127.0.0.1,http://adit.ac.in/assets/js/swiper.min.js.map,2023-11-03 01:35:08.135847,False
127.0.0.1,http://i.ytimg.com/vi/OMPRP3Lb0z8/hqdefault.jpg,2023-11-03 01:35:08.178033,False
127.0.0.1,http://adit.ac.in/assets/js/validation.js,2023-11-03 01:35:08.154040,False
127.0.0.1,http://adit.ac.in/assets/images/nptel.png,2023-11-03 01:35:08.175034,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0,2023-11-03 01:35:08.449406,False
127.0.0.1,http://adit.ac.in/assets/images/faculty/85.jpg,2023-11-03 01:35:08.494982,False
127.0.0.1,http://adit.ac.in/assets/images/chairman.jpg,2023-11-03 01:35:08.451400,False
127.0.0.1,http://adit.ac.in/assets/images/slider/hackathon2023mech.jpg,2023-11-03 01:35:08.503956,False
127.0.0.1,http://adit.ac.in/assets/css/SourceSansPro-Light.ttf,2023-11-03 01:35:08.519914,False
127.0.0.1,http://adit.ac.in/assets/images/back/red.png,2023-11-03 01:35:08.646912,False
127.0.0.1,http://adit.ac.in/assets/images/slider/racecar.jpg,2023-11-03 01:35:09.200503,False
127.0.0.1,http://adit.ac.in/assets/images/slider/robocon2022.jpg,2023-11-03 01:35:09.196520,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0,2023-11-03 01:35:09.204492,False
127.0.0.1,http://adit.ac.in/assets/images/slider/autoachievement.jpg,2023-11-03 01:35:09.202496,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slidermakerfest.jpeg,2023-11-03 01:35:09.201501,False
127.0.0.1,http://adit.ac.in/assets/images/slider/jaipurhackaton2023.jpg,2023-11-03 01:35:09.299966,False
127.0.0.1,http://adit.ac.in/assets/images/slider/hackathon2023.jpeg,2023-11-03 01:35:09.486290,False
127.0.0.1,http://adit.ac.in/assets/images/slider/skill_india.jpg,2023-11-03 01:35:09.627504,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0,2023-11-03 01:35:09.613645,False
127.0.0.1,http://adit.ac.in/assets/images/slider/GSIRFRANKING.png,2023-11-03 01:35:09.631492,False
127.0.0.1,http://adit.ac.in/assets/images/hackathonchairman.jpg,2023-11-03 01:35:09.635482,False
127.0.0.1,http://adit.ac.in/assets/images/news/automobileimg.jpg,2023-11-03 01:35:09.704776,False
127.0.0.1,http://adit.ac.in/assets/images/slider/ICE22.jpg,2023-11-03 01:35:09.784563,False
127.0.0.1,http://adit.ac.in/assets/images/slider/dmslider.jpg,2023-11-03 01:35:09.954310,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slider7.jpg,2023-11-03 01:35:09.990853,False
127.0.0.1,http://adit.ac.in/assets/images/slider/mghactor.jpg,2023-11-03 01:35:10.072137,False
127.0.0.1,http://adit.ac.in/assets/images/slider/nba.jpg,2023-11-03 01:35:10.229268,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slider_4star.jpg,2023-11-03 01:35:10.241343,False
127.0.0.1,http://adit.ac.in/assets/images/slider/rank1.jpeg,2023-11-03 01:35:10.291153,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/rajeev.jpg,2023-11-03 01:35:10.353890,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/kuber.jpg,2023-11-03 01:35:10.444186,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/exibishion.jpg,2023-11-03 01:35:10.453159,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/nagrajan.jpg,2023-11-03 01:35:10.558530,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p14.jpeg,2023-11-03 01:35:10.634880,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/haider.jpg,2023-11-03 01:35:10.616225,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p12.jpeg,2023-11-03 01:35:10.661491,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p11.jpeg,2023-11-03 01:35:10.686201,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p5.jpg,2023-11-03 01:35:10.889828,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p4.jpg,2023-11-03 01:35:10.920993,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p1.jpg,2023-11-03 01:35:10.954705,False
127.0.0.1,http://adit.ac.in/assets/images/news/23092023.jpg,2023-11-03 01:35:11.038290,False
127.0.0.1,http://adit.ac.in/assets/images/news/14102023.jpeg,2023-11-03 01:35:11.029572,False
127.0.0.1,http://adit.ac.in/assets/images/news/placement1.jpg,2023-11-03 01:35:11.103790,False
127.0.0.1,http://adit.ac.in/assets/images/news/turnament23.jpg,2023-11-03 01:35:11.133333,False
127.0.0.1,http://adit.ac.in/assets/images/news/devangmehta23.jpg,2023-11-03 01:35:11.150860,False
127.0.0.1,http://adit.ac.in/assets/images/cvmlogovideo.png,2023-11-03 01:35:11.228429,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial5.jpg,2023-11-03 01:35:11.337688,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial4.jpg,2023-11-03 01:35:11.443123,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial1.jpg,2023-11-03 01:35:11.488559,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial3.jpg,2023-11-03 01:35:11.497545,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial2.jpg,2023-11-03 01:35:11.491558,False
127.0.0.1,http://adit.ac.in/assets/images/playbtn.png,2023-11-03 01:35:11.614106,False
127.0.0.1,http://adit.ac.in/assets/images/back/blue.jpg,2023-11-03 01:35:11.627066,False
127.0.0.1,http://adit.ac.in/assets/images/adit.png,2023-11-03 01:35:11.874610,False
127.0.0.1,http://adit.ac.in/assets/images/adit.png,2023-11-03 01:35:12.507703,False
127.0.0.1,http://amazon.com/,2023-11-03 09:11:59.287863,False
127.0.0.1,http://adit.ac.in/,2023-11-03 09:12:45.152032,False
127.0.0.1,http://i.ytimg.com/vi/OMPRP3Lb0z8/hqdefault.jpg,2023-11-03 09:12:46.408056,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0,2023-11-03 09:12:46.621151,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0,2023-11-03 09:12:47.155495,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0,2023-11-03 09:12:47.430439,False
127.0.0.1,http://www.msftconnecttest.com/connecttest.txt,2023-11-03 09:13:29.194865,False
127.0.0.1,http://adit.ac.in/,2023-11-03 09:21:03.699022,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0,2023-11-03 09:21:05.102375,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0,2023-11-03 09:21:05.416189,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0,2023-11-03 09:21:05.985150,False
127.0.0.1,http://adit.ac.in/,2023-11-03 11:18:52.855452,False
127.0.0.1,http://i.ytimg.com/vi/OMPRP3Lb0z8/hqdefault.jpg,2023-11-03 11:18:54.521305,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0,2023-11-03 11:18:54.872935,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0,2023-11-03 11:18:55.397017,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0,2023-11-03 11:18:55.813268,False
127.0.0.1,http://adit.ac.in/,2023-11-03 11:19:01.912690,False
127.0.0.1,http://adit.ac.in/assets/css/style.css,2023-11-03 11:19:03.838876,False
127.0.0.1,http://adit.ac.in/assets/css/section.css,2023-11-03 11:19:03.846871,False
127.0.0.1,http://adit.ac.in/assets/css/calander.css,2023-11-03 11:19:03.846871,False
127.0.0.1,http://adit.ac.in/assets/css/swiper.min.css,2023-11-03 11:19:03.846871,False
127.0.0.1,http://adit.ac.in/assets/css/image_grid.css,2023-11-03 11:19:03.854866,False
127.0.0.1,http://adit.ac.in/assets/css/icomoon.css,2023-11-03 11:19:03.846871,False
127.0.0.1,http://adit.ac.in/assets/css/font-awesome.min.css,2023-11-03 11:19:04.374234,False
127.0.0.1,http://adit.ac.in/assets/css/testimonial.css,2023-11-03 11:19:04.377284,False
127.0.0.1,http://adit.ac.in/assets/css/responsive.css,2023-11-03 11:19:04.385284,False
127.0.0.1,http://adit.ac.in/assets/css/faculty.css,2023-11-03 11:19:04.385284,False
127.0.0.1,http://adit.ac.in/assets/css/department.css,2023-11-03 11:19:04.393279,False
127.0.0.1,http://adit.ac.in/assets/css/ribbion.css,2023-11-03 11:19:04.393279,False
127.0.0.1,http://adit.ac.in/assets/css/footer.css,2023-11-03 11:19:04.837266,False
127.0.0.1,http://adit.ac.in/assets/js/swiper.min.js,2023-11-03 11:19:04.845259,False
127.0.0.1,http://adit.ac.in/assets/css/menu1.css,2023-11-03 11:19:04.845259,False
127.0.0.1,http://adit.ac.in/assets/css/popup.css,2023-11-03 11:19:04.845259,False
127.0.0.1,http://adit.ac.in/assets/js/cities.js,2023-11-03 11:19:04.853253,False
127.0.0.1,http://adit.ac.in/assets/images/mobile_logo.png,2023-11-03 11:19:05.568853,False
127.0.0.1,http://adit.ac.in/assets/images/logo3_new.png,2023-11-03 11:19:05.576855,False
127.0.0.1,http://adit.ac.in/assets/images/webinar.png,2023-11-03 11:19:05.609359,False
127.0.0.1,http://adit.ac.in/assets/images/nptel.png,2023-11-03 11:19:05.617356,False
127.0.0.1,http://i.ytimg.com/vi/OMPRP3Lb0z8/hqdefault.jpg,2023-11-03 11:19:05.617356,False
127.0.0.1,http://adit.ac.in/assets/images/chairman.jpg,2023-11-03 11:19:05.617356,False
127.0.0.1,http://adit.ac.in/assets/js/validation.js,2023-11-03 11:19:05.601357,False
127.0.0.1,http://adit.ac.in/assets/js/swiper.min.js.map,2023-11-03 11:19:05.833210,False
127.0.0.1,http://adit.ac.in/assets/images/slider/hackathon2023mech.jpg,2023-11-03 11:19:06.533895,False
127.0.0.1,http://adit.ac.in/assets/images/faculty/85.jpg,2023-11-03 11:19:06.533895,False
127.0.0.1,http://adit.ac.in/assets/images/back/red.png,2023-11-03 11:19:06.647134,False
127.0.0.1,http://adit.ac.in/assets/images/slider/racecar.jpg,2023-11-03 11:19:06.671116,False
127.0.0.1,http://adit.ac.in/assets/images/slider/robocon2022.jpg,2023-11-03 11:19:06.671116,False
127.0.0.1,http://adit.ac.in/assets/images/slider/autoachievement.jpg,2023-11-03 11:19:07.801353,False
127.0.0.1,http://adit.ac.in/assets/images/slider/hackathon2023.jpeg,2023-11-03 11:19:07.827381,False
127.0.0.1,http://adit.ac.in/assets/images/slider/jaipurhackaton2023.jpg,2023-11-03 11:19:07.819385,False
127.0.0.1,http://adit.ac.in/assets/images/slider/skill_india.jpg,2023-11-03 11:19:07.819385,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slidermakerfest.jpeg,2023-11-03 11:19:07.803388,False
127.0.0.1,http://adit.ac.in/assets/images/slider/GSIRFRANKING.png,2023-11-03 11:19:07.827381,False
127.0.0.1,http://adit.ac.in/assets/images/hackathonchairman.jpg,2023-11-03 11:19:08.023301,False
127.0.0.1,http://adit.ac.in/assets/images/news/automobileimg.jpg,2023-11-03 11:19:08.364117,False
127.0.0.1,http://adit.ac.in/assets/images/slider/dmslider.jpg,2023-11-03 11:19:08.476255,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slider7.jpg,2023-11-03 11:19:08.476255,False
127.0.0.1,http://adit.ac.in/assets/images/slider/ICE22.jpg,2023-11-03 11:19:08.452227,False
127.0.0.1,http://adit.ac.in/assets/images/slider/idealab.jpeg,2023-11-03 11:19:08.500228,False
127.0.0.1,http://adit.ac.in/assets/images/slider/mghactor.jpg,2023-11-03 11:19:09.018748,False
127.0.0.1,http://adit.ac.in/assets/images/slider/nba.jpg,2023-11-03 11:19:09.075100,False
127.0.0.1,http://adit.ac.in/assets/images/slider/rank1.jpeg,2023-11-03 11:19:09.147049,False
127.0.0.1,http://adit.ac.in/assets/images/slider/gsirf1.png,2023-11-03 11:19:09.123068,False
127.0.0.1,http://adit.ac.in/assets/images/slider/slider_4star.jpg,2023-11-03 11:19:09.139054,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/rajeev.jpg,2023-11-03 11:19:09.202705,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/kuber.jpg,2023-11-03 11:19:09.506898,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/exibishion.jpg,2023-11-03 11:19:09.538898,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/nagrajan.jpg,2023-11-03 11:19:09.562878,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p14.jpeg,2023-11-03 11:19:09.618971,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p12.jpeg,2023-11-03 11:19:09.626965,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p11.jpeg,2023-11-03 11:19:09.885639,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p4.jpg,2023-11-03 11:19:10.038569,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p5.jpg,2023-11-03 11:19:10.014590,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p3.jpg,2023-11-03 11:19:10.071058,False
127.0.0.1,http://adit.ac.in/assets/images/news/14102023.jpeg,2023-11-03 11:19:10.071058,False
127.0.0.1,http://adit.ac.in/assets/images/visit_ppl/p1.jpg,2023-11-03 11:19:10.071058,False
127.0.0.1,http://adit.ac.in/assets/images/news/23092023.jpg,2023-11-03 11:19:10.159450,False
127.0.0.1,http://adit.ac.in/assets/images/news/placement1.jpg,2023-11-03 11:19:10.347413,False
127.0.0.1,http://adit.ac.in/assets/images/news/devangmehta23.jpg,2023-11-03 11:19:10.411743,False
127.0.0.1,http://adit.ac.in/assets/images/news/turnament23.jpg,2023-11-03 11:19:10.411743,False
127.0.0.1,http://adit.ac.in/assets/images/cvmlogovideo.png,2023-11-03 11:19:10.419739,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial5.jpg,2023-11-03 11:19:10.444120,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial4.jpg,2023-11-03 11:19:10.492098,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial1.jpg,2023-11-03 11:19:10.661609,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial2.jpg,2023-11-03 11:19:10.677612,False
127.0.0.1,http://adit.ac.in/assets/images/testimonial/testimonial3.jpg,2023-11-03 11:19:10.918956,False
127.0.0.1,http://adit.ac.in/assets/images/playbtn.png,2023-11-03 11:19:10.926952,False
127.0.0.1,http://adit.ac.in/assets/images/back/blue.jpg,2023-11-03 11:19:10.926952,False
127.0.0.1,http://adit.ac.in/assets/fonts/icomoon/icomoon.ttf?6iuir,2023-11-03 11:19:10.934949,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff2?v=4.7.0,2023-11-03 11:19:10.959150,False
127.0.0.1,http://adit.ac.in/assets/css/SourceSansPro-Light.ttf,2023-11-03 11:19:10.969435,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0,2023-11-03 11:19:11.338572,False
127.0.0.1,http://adit.ac.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0,2023-11-03 11:19:11.642370,False
127.0.0.1,http://adit.ac.in/assets/images/adit.png,2023-11-03 11:19:15.093238,False
127.0.0.1,http://adit.ac.in/assets/images/adit.png,2023-11-03 11:19:15.876907,False
127.0.0.1,http://www.guns.com/,2023-11-03 11:20:09.664790,True
127.0.0.1,http://www.guns.com/favicon.ico,2023-11-03 11:20:09.773476,True
127.0.0.1,http://www.msftconnecttest.com/connecttest.txt,2023-11-03 11:20:22.520249,False
127.0.0.1,http://www.espncricinfo.com/,2023-11-03 21:51:17.287871,False
127.0.0.1,http://crt.sectigo.com/SectigoRSADomainValidationSecureServerCA.crt,2023-11-03 22:04:02.955863,False
127.0.0.1,http://clientservices.googleapis.com/chrome-variations/seed?osname=linux&channel=stable&milestone=116,2023-11-03 22:24:15.959441,False
127.0.0.1,http://crt.sectigo.com/SectigoRSADomainValidationSecureServerCA.crt,2023-11-04 22:04:02.955863,False
127.0.0.1,http://www.espncricinfo.com/,2023-11-04 21:51:17.287871,False
127.0.0.1,http://gtu.ac.in/,2023-11-05 00:30:46.777711,False
127.0.0.1,http://gtu.ac.in/favicon.ico,2023-11-05 00:30:49.542242,False
127.0.0.1,http://gtu.ac.in/,2023-11-05 00:34:53.089231,False
127.0.0.1,http://gtu.ac.in/assets/css/responsive.css,2023-11-05 00:34:55.819851,False
127.0.0.1,http://gtu.ac.in/assets/css/odometer-theme-default.css,2023-11-05 00:34:55.820602,False
127.0.0.1,http://gtu.ac.in/assets/vendor/font-awesome/css/font-awesome.min.css,2023-11-05 00:34:55.821496,False
127.0.0.1,http://gtu.ac.in/assets/vendor/themify-icons/css/themify-icons.css,2023-11-05 00:34:55.822505,False
127.0.0.1,http://gtu.ac.in/assets/vendor/fancybox/css/jquery.fancybox.min.css,2023-11-05 00:34:55.823533,False
127.0.0.1,http://gtu.ac.in/assets/vendor/animate/animate.min.css,2023-11-05 00:34:55.822986,False
127.0.0.1,http://gtu.ac.in/assets/vendor/owlcarousel/css/owl.carousel.min.css,2023-11-05 00:34:55.824308,False
127.0.0.1,http://gtu.ac.in/assets/vendor/swiper/css/swiper.min.css,2023-11-05 00:34:55.829073,False
127.0.0.1,http://gtu.ac.in/assets/vendor/swiper/css/swiper.css,2023-11-05 00:34:55.829289,False
127.0.0.1,http://gtu.ac.in/assets/css/style.css,2023-11-05 00:34:55.830118,False
127.0.0.1,http://gtu.ac.in/css/lightgallery.css,2023-11-05 00:34:55.831758,False
127.0.0.1,http://gtu.ac.in/WebResource.axd?d=P3hzJufuWxxnyMSQMgYkIfcLeaJCLtaRZNNS5zlFxRcyRkVU8ZWSqVXmlzW5KJAxXxt9VCakeIUx_IxC6WaHfVuXNf_apPcbd5gu08hcQIs1&t=636511646826842555,2023-11-05 00:34:55.832041,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=oaInuE1gg1UYhALo7LRr16Ba2atll1jLe-1JXn9vp-NTMiy-mvoPaGER0fZKSybd3BRnUMKnh-lfS4qIYafs-RCkXC5GXxlD1DIwZ-gbLBWn_YttUGwX9zZsu_6DDgUlsAnubRV2liSCb9ORNYFjjvYSrsPhjZVLtVfeWvzFB_96xpfPGB7PInO7EXSTl_wE0&t=ffffffffad4b7194,2023-11-05 00:34:55.835139,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=-BCN93vubamCOTs7NW3As8McbmgWlgQzqDHYcJuUax-2dqxb4SBiOOF5GRTnII_yYtjzu4e0gnETd9PlxEVwssfxx1hakZ5ZRxDPweC1Qt2A1r9238SH9Dlu5xnJ93i4KmHp_W5Tu3ipU4yULAGq5u9pVuLGNEm2nfccpjnOLVbWeOio9EoGsD1fXwBj-9Zz0&t=ffffffffad4b7194,2023-11-05 00:34:55.835351,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=4zO3GQLKRh0W5kwGoopEBFMhrDdhVw8IGdqzObb76e06ssN2OGZQotYACViO5m0VedBixsKnj2SPsBh7pcX-VyXyJVFVrOSDoOqQ29oQvla_dWVkhCNVwYY7MXjdXwLyDF9li2esllZhqSUbGITL92MVIJk4PBZBMF9lfVogHZVb384BJQLoQZDMuAONqoj20&t=4a887942,2023-11-05 00:34:55.835896,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=-TL9d7vA18-5c3VB8ntWtsDZN-QzSIIGHDJ_9AI1PVjzG08VTsLq_hfE90uVar87jcr0Yjlnirsr_wUdC8RiMV3Uz_gJVf_AsoNz0GmZwty56ZStoWoqigJzNJnrDEgJrcJdpL7R7cZ5B18hkeYLipZ5stpEG1VaVojwPmNf_lI1&t=4a887942,2023-11-05 00:34:55.837028,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=gm3mcZGzMHV04QM0NUtcTt7MGxJv9vH7GWs6BlyfsRliRvxJBAn9HvRkpYum3zAxv805O1m4k7Rm-JR4me1RpY_s-7bjNV0fFEVHNFOaZr8gqN2_8H_It0KT0Mo6MWRkGcIgLRBosi2X4cID1kdgF_E58iTN1gF7Gi84e7hHXRo1&t=4a887942,2023-11-05 00:34:55.838765,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=qFdDOjIE664xt2pg_V3l56GcnW1L2kv5ndE3Ra1WghOISIv2ewsFYBCwLUmiQJuZ_Kx95QoQZ9AzHaRUbQwId4BPaGhF2BP6leMHV2vTNMC70RjLYYMxR0KDwFl5XxodhRoobw6sDNRKUbe5g8Pes0ab6tM-YOdWP2AXj9f-6usmO9mOuFrP8SEVjLH1DyOF0&t=4a887942,2023-11-05 00:34:55.839296,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=6pkfd3RXBI83aom8p5xKzhXXJjsHxDArPf8D5DoOJGunAVwUjvzE-PHsxRr41oytMHZR-7Ev5ju9pUy_FqNkf7A3bpKJM3Z_5ltYsx6JxZ4ZKGx7kxr-tovPnizZ2Y6PrrckUvSBbz5FO-IUBKi4LLxQznFsGpGTR1g4o598wFKc1D4kHiSJavTIadQCnkj70&t=4a887942,2023-11-05 00:34:55.840850,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=NN6BgN9Y9PHI4cj_jNwybuRWsfyvrIgGMtDkr7qYJ5GeK6hqro26B-Kb_B32GgcB6YXa1dnrx3EOSJrfUqYUOqW4DsKD2XpLu7e0_Sufo17RS9xOSqz8RdDYtIlWyQUgGfjlPT94iP0znJBrVWFn3idBay30uCZazISYoZFu8Jo1&t=4a887942,2023-11-05 00:34:55.842524,False
127.0.0.1,http://gtu.ac.in/ScriptResource.axd?d=LyZ58AoVvcgGZOpKAarIVY-gi2dLX98lw09gg9h4uM9-dw9HYQ1V6iU98QHI6F7kcC0nRdTTuI0cB4Gd8aUkk3D6gud1JfcJTdsglJEK6xer4y01srsICuXmnGBS-kXkPwl96yfzYNMbb7Yz1_o2f_b81OxnR9qJMB4WY-QJV-9vQtFz39tCCsVU90CHzJon0&t=4a887942,2023-11-05 00:34:55.844090,False
